timepoint,B.1.1.529,B.1.617.2,others,sample_name,tool_name
1,,0.96,0.04,quaid_vaec47270-1,quaid_vaec47270
16,0.2,0.97,0.0,quaid_vaec47270-16,quaid_vaec47270
31,0.97,,0.03,quaid_vaec47270-31,quaid_vaec47270
92,0.15,,0.85,quaid_vaec47270-92,quaid_vaec47270
107,0.8,,0.2,quaid_vaec47270-107,quaid_vaec47270
122,0.53,,0.47,quaid_vaec47270-122,quaid_vaec47270
198,0.4,,0.6,quaid_vaec47270-198,quaid_vaec47270
213,0.16,,0.84,quaid_vaec47270-213,quaid_vaec47270
350,0.98,,0.02,quaid_vaec47270-350,quaid_vaec47270
